cell_specimen_id,MTG_cluster,MTG_subclass,MTG_Mapping,postPatch,rna_amplification_pass_fail,marker_sum_norm,quality_score,contam_sum,contaminationType,bootstrapping_probability,hemisphere,structure,donor_id,biological_sex,age,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,failed_ephys_qc,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,peak_ratio_chirp,peak_freq_chirp,X3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
832594616,Inh L1 SST CHRNA4,Sncg,L1-L2 ADARB2|b,nucleus_present,Pass,1.032476927,0.21879327,0.880722929,Microglia,0.37,left,MTG,H19.03.305,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57062531,43529.98197,1.59470848,384.341248,15.978293,0.041573193,FALSE,3.18902401,-45.74017879,0.00086,313.0161294,-98.16389578,0.000757143,-60.70000294,6.30357136,-0.141914014,-14.61696516,72.38571548,0.198125601,1.748483438,0.147910668,-61.25790886,10,0.025161278,-96.98750305,393.8509822,306.6281053,0.027092373,0.10066,5,0.197405,3.240678677,-43.63125229,30.51875114,0.00082,332.8461517,-102.7087795,0.00074,-58.59375381,-57.70625305,-1.005323578,-57.07500458,-56.68750381,0.007354041,39,0.00984,0.025486316,0.02555,0.093242967,0.158786168,3.091927017,-45.12500381,27.37500191,0.00074,340.7480232,-110.2057135,0.00068,-56.17499924,-56.08750153,1.339634679,0.11358885,,,,0.011872209,0.103164419,0.119807219,39,1.256153145,1.125,0.861412944,0.886113103,0.933930012,0.993287338,0.013678096,-0.887500763,-0.087497711,-14.07500076,-10.96249771,74.15000343,72.50000572,4.637358561,60.16847172,,,,,,,,,
835615038,Inh L1-4 LAMP5 LCP2,Lamp5,LAMP5|c,nucleus_present,Pass,1.256934966,0.463499841,0.684840419,Astrocyte,0.64,left,ITG,H19.03.306,F,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.22812653,43535.88605,2.951418624,796.972544,19.755874,0.024788651,FALSE,2.717903133,-46.98750178,0.00066,394.9803481,-145.3304826,0.000606667,-60.81875102,15.8333327,0.203462102,-8.899998983,93.43333562,0.181786969,1.014709297,0.119985613,-65.45100451,20,0.388709676,-101.5937576,318.239361,300.1293603,0.018267805,0.05936,9,0.113055,2.674482399,-47.41875458,38.31250381,0.00066,348.431593,-130.2800097,0.00062,-59.56875229,-54.61875153,0.522276067,-54.88125229,-54.80625153,0.023220039,25,0.01318,0.0391825,0.03929,0.205245185,0.261310452,2.467434014,-46.25625229,36.65625381,0.0006,343.2997857,-139.1323065,0.00058,-53.14374924,-53.03125,2.435210734,0.270024773,0.036087684,,,0.019486398,0.17864659,0.13847682,34,0.950094877,1.060606061,0.931451456,0.948477087,0.997495604,0.994290376,0.158637619,-4.950000763,-0.112499237,-7.199996948,-6.774997711,85.73125839,82.9125061,9.489466692,61.05006105,,,,,,,,,
753596069,Inh L1-4 LAMP5 LCP2,Lamp5,LAMP5|c,nucleus_present,Pass,1.367066473,0.576673276,0.504551128,Endothelial,0.65,left,STG,H18.03.316,F,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656921748,Inh L1-2 LAMP5 DBP,Lamp5,LAMP5|c,nucleus_present,Pass,0.962522913,0.219453089,1.169109977,Microglia,0.63,left,LOrG,H18.03.002,F,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.77000046,43110.09235,4.075801344,389.23856,13.616731,0.034982996,FALSE,2.390768861,-26.15625,0.00096,181.3565099,-75.8569818,0.00078,-46.78125381,55.625,-0.588843793,-16.81250381,50.34375191,0.094942592,0.533875078,0.074495384,-62.9995594,50,0.198660714,-103.15625,328.9062381,302.7047971,0.023643225,0.25416,3,0.28432,2.49702741,-26.84375,29.21875191,0.0009,219.6822469,-87.97750718,0.00074,-49.87500381,-44.93750381,-0.181177929,-44.40625381,,-0.014374326,14,0.02196,0.069653846,0.06866,0.087998754,0.121923297,1.906326318,-27.03125191,21.21875,0.00066,223.3696897,-117.1728511,0.00054,-45.59375381,-45.50000381,0.590930768,0.157054415,0.2439982,0.422382344,0.025608596,-0.079369331,0.112056077,0.113761497,34,0.784743028,1.303030303,0.915483295,0.754613726,0.957225437,1.272459499,0.157054415,-4.9375,-0.09375,-18.09375381,-18.46875191,56.06250191,48.25000191,2.688172043,11.53668666,1.018947005,1.200480192,3.801520608,0.504110813,0.494737029,0.400160064,-0.234164909,-0.053766031,0
902498859,Inh L1-4 LAMP5 LCP2,Lamp5,LAMP5|c,nucleus_present,Pass,1.021596456,0.44675647,0.299833772,Microglia,0.99,left,TemL,H19.03.315,M,22,18.73530799,-17.06157768,645.0265719,-1645.563096,267.94172,-771.4889172,615.0602065,4.83668249,27.43675409,0.583954508,616.8137092,184.2074851,0.53878517,0.014111666,0.447103164,20,378.7442645,774.7966767,0.760404833,291,0.46086423,0.332369182,18204.81069,32.86697823,-45.14686006,7,124.3614077,66.60662732,0,0,1,5,81.49536,114.9567975,0.887174919,0.802785634,33,0.22755418,0.874613003,0,1,0,1020.769177,2569.424913,76.60926479,569.4277102,4.959848241,2.765602951,3.34847256,1.86710261,1.793405752,,9.803750038,43656.16067,1.485223424,483.090432,11.417049,0.023633358,FALSE,3.146735582,-31.76874987,0.000853333,302.1281913,-96.00599069,0.000746667,-58.31041718,27.87499873,-1.501561943,-16.13125292,71.77916781,0.063483536,0.481410039,0.106853325,-59.77602248,29.99999809,0.194999995,-97.96875763,334.5937133,339.1543107,0.01975882,0.09054,4,0.27414,3.061141561,-31.77500153,42.71875381,0.0008,324.0114023,-105.8465922,0.00068,-58.36875153,-48.84999847,-0.108813496,-49.69375229,,0.026971059,13,0.02092,0.079701667,0.07866,0.15745487,0.045288383,2.806092142,-32.08749771,36.48125458,0.00072,311.7551641,-111.0994039,0.00064,-49.38750458,-45.63750458,-0.194646467,0.137461929,0.194349036,1.288413125,,0.037562508,0.155177124,0.057759126,16,1.262319939,1.166666667,0.941337103,0.90489167,0.989944843,1.032110069,0.12348087,-9.518753052,-3.75,-17.07499695,-13.55000687,74.49375534,68.56875229,4.473872584,18.38911364,1.000679135,0.400119236,4.451326495,0.606170535,0.605759144,0.500149044,0.021784097,0.021784097,0.000575061
832785683,Inh L1 SST CHRNA4,Sncg,L1-L2 ADARB2|a,nucleus_present,Pass,1.314582155,0.446557484,0.539240892,Microglia,0.93,left,MTG,H19.03.305,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.48999977,43530.24231,4.197458688,589.469376,8.670489,0.014708973,FALSE,3.162526411,-35.15208562,0.000866667,355.0442915,-112.2753466,0.000753333,-55.63541921,20.20833333,-0.605725424,-18.62499873,84.17916997,0.1964342,1.721120938,0.162074394,-62.17200089,20,0.545000009,-100.0625076,285.0000262,265.7602589,0.014979219,0.11494,5,0.18989,3.124271886,-35.55624771,48.87500381,0.00088,350.310266,-112.12541,0.00074,-56.58749771,-53.49374771,-0.626588801,-52.70625305,,0.004174967,29,0.01322,0.034956429,0.03564,0.072598635,0.08174692,2.816203401,-38.81250381,46.23125076,0.00072,365.6184662,-129.8267256,0.00064,-53.77500153,-53.68125153,0.312065561,0.089770355,0.10802941,,,-0.000362101,0.072310122,0.086785555,38,0.933479762,1.090909091,0.842300521,0.917218446,0.925294423,0.950127803,0.066890756,-3.09375,-0.09375,-17.9375,-14.86874771,84.43125153,85.04375458,5.23121992,32.72251309,,,,,,,,,
701223121,Inh L1-2 SST BAGE2,Sncg,L1-L2 ADARB2|a,nucleus_present,Pass,0.643956721,0.238642627,1.052347007,Microglia,0.58,left,AnG,H18.29.125,M,28,246.8664822,-970.1414724,-1072.838469,-426.5422616,-392.0383338,215.9336875,1.287331199,105.5667967,0,0.990202224,1001.56474,964.702508,0,1,0,19,982.6773337,1431.995873,0.815783672,151,0.408406974,1,11194.27497,53.97981589,124.6702147,3,87.49290717,128.895482,1,0,0,7,157.8420139,215.3251487,0.791075833,0.733696134,27,0.284855769,0.010817308,0.333333333,0.666666667,0,1092.75102,2536.007573,265.917257,645.5828393,11.44738211,7.484377986,1.038210984,0.678789557,1.529503471,,,43229.79197,,,,,TRUE,2.704866863,-42.28516006,0.00068,397.0273822,-146.7825968,0.00058,-59.82056046,64.51016235,-0.349534477,-16.14379883,87.8784256,0.398817748,2.464078438,0.112820149,-73.08710327,40,0.062857145,-97.74781036,291.8395996,187.4119983,0.008134142,0.03304,1,,2.629703828,-47.47924805,46.71020889,0.00064,407.3862981,-154.9171788,0.00058,-64.31275177,-58.22143555,0.125280359,-58.22143555,,-0.132907077,6,0.00936,0.171644,0.17128,0.430950905,0.039196376,2.614450333,-49.94507217,46.85058975,0.00064,416.5342631,-159.3200138,0.00058,-57.70874405,-57.47070694,0.700937665,0.040173297,0.479995012,1.160394219,0.03474392,0.092737447,0.779434118,0.387450062,7,0.324186047,1.28125,0.586970694,0.6972886,0.784553282,0.761203771,0.040173297,-6.091316223,-0.238037109,-10.7421875,-7.525634766,94.18945694,96.79566193,,3.322700691,,,,,,,,,
808941904,Inh L1 SST CHRNA4,Sncg,L1-L2 ADARB2|a,nucleus_present,Pass,1.044276995,0.448027389,0.210760604,Microglia,0.89,right,SFG,H18.29.136,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4726553,43445.94756,1.879383552,571.990272,28.632184,0.050057117,TRUE,2.965554289,-39.00146484,0.00106,262.1239624,-88.38953424,0.00092,-58.50220108,49.72462463,-0.015881657,-18.64624405,80.81055069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832565636,Inh L1-2 SST BAGE2,Sncg,L1-L2 ADARB2|a,nucleus_present,Pass,1.112725838,0.18585688,1.458649587,Microglia,0.66,left,MTG,H19.03.305,M,42,105.3064273,-112.6472998,-295.1150723,-59.33823331,-212.0655579,-249.412463,-22.24100315,4.641658956,0,0.57472526,378.7311317,374.5971436,0.184467919,0,0.815532081,13,268.0499238,582.0486872,0.777217833,155,0.156885759,0.476525822,7693.128175,0.95457017,-192.5171364,6,115.6475941,360.5776932,0,0.01459854,0.98540146,5,298.4593301,354.9686886,0.804230991,0.791957553,34,0.279805353,0.537712895,0,1,0,2277.868378,5671.635424,149.99305,372.2832111,3.274872553,1.038880526,1.011035824,0.320728643,3.152309116,,-59.68437576,43529.95396,1.738197632,302.473888,19.322564,0.063881759,FALSE,3.55182898,-32.70416768,0.001146667,226.5050815,-63.81325304,0.00104,-48.49791972,32.33333397,-0.494351588,-11.96666718,66.87916819,0.241450816,1.749966875,0.185118313,-59.67965126,29.99999809,0.289999992,-92.67500305,262.5000775,200.3375572,0.015133597,0.10976,4,0.29664,3.052448722,-33.53125381,33.94374847,0.00108,226.6176632,-74.24126786,0.00098,-50.45625305,-46.50625229,-0.937416955,,,0.01668463,17,0.0181,0.05889625,0.06018,0.101835439,0.058041505,2.49872201,-36.18750381,30.1875,0.00088,235.6731561,-94.31747718,0.00082,-45.93125153,-45.59375381,-0.095191248,0.089634146,0.169901192,0.56125918,,0.051970483,0.162354591,0.100724601,21,1.247400693,1.47826087,0.672875206,0.607628088,0.840400772,1.009477668,0.102671556,-3.950000763,-0.337497711,-12.97499847,-9.40625,67.47500229,66.37500381,4.405674509,25.18891688,,,,,,,,,
674650150,Inh L1-4 LAMP5 LCP2,Lamp5,LAMP5|b,nucleus_absent,Pass,0.579432647,0.087360921,1.709865741,Microglia,0.48,right,STG,H18.03.005,F,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36499977,43180.04046,1.302161536,61.641828,11.619464,0.188499666,FALSE,2.731130758,-27.875,0.0009,249.1173662,-91.21400194,0.00078,-42.4375,316.625,-0.369046964,-8.90625,76.18750381,0.0118825,,,-65.54329276,360,0.077805028,-69.28125,21.71874978,23.91059806,0.013511005,0.1311,1,,2.893889215,-25.06250191,56.81250381,0.00086,278.0605626,-96.08542066,0.00078,-36.46875,-32.65625381,0.213506829,-32.65625381,-30.12500191,,2,0.10846,0.47624,0.47624,0,,2.834767768,-23.5625,58.43750381,0.00086,280.882527,-99.08484571,0.00078,-31.43750191,-30.93750191,0.054826972,0.461344644,0.065307498,,,0.167425902,0.231278086,0.037474261,13,7.131178707,1.071428571,0.883967154,0.902275166,0.920343143,0.957446811,0.206078379,-3.812496185,-0.5,-7.593751907,-7.375001907,81.87500572,82.00000381,,2.099781623,1.00562799,1.100224446,6.801387483,0.070068873,0.069676735,0.400081617,-0.14784205,-0.025008051,0
1031695167,Inh L1-4 LAMP5 LCP2,Lamp5,LAMP5|b,,Pass,0.861161717,0.26907345,1.762968688,Endothelial,0.47,right,ParL,H20.28.012,F,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.841591358,43948.34412,14.05125222,507.181376,45.662288,0.090031476,TRUE,2.99229861,-42.03125,0.00062,554.8036681,-185.4105289,0.00052,-58.1875,30.31620026,1.551153667,-15.5625,100.25,0.201141432,0.815226641,0.069423536,-65.65250122,29.99999809,0.248214281,-98.40625,337.2656107,263.7034009,0.012040079,0.04507,10,0.103234444,2.029147257,-41.0625,59.28125,0.0005,500.301358,-246.5574424,0.00041,-59.9375,-59.625,-1.683603783,-56.75,-56.21875,0.01172868,35,0.01206,0.028947059,0.0297,0.212394417,0.112215909,1.741414117,-39.75,58.71875,0.0005,538.7500301,-309.3750216,0.0004,-57.90625,-57.84375,2.500000119,0.06097561,0.093932524,0.56039668,,0.044853368,0.357274815,0.208774134,49,1.376464998,1.24,0.872540403,0.711894695,0.95129376,0.904586189,0.017752673,-0.3125,-0.0625,-18.5625,-18.09375,100.34375,98.46875,15.84283904,58.82352941,1.077431321,2.229489457,10.94476643,0.729101181,0.676703155,0.709383009,-0.11966487,0.02085481,0.000267498
811822915,Inh L1-2 PAX6 CDH12,Pax6,PAX6,nucleus_present,Pass,1.034833046,0.476972017,0.164721647,Astrocyte,0.6,right,MTG,H19.03.302,M,36,126.431001,-51.5712743,27.55781872,-1219.696876,0.99292298,-611.8326815,312.7938461,2.139531576,0,0.584202471,951.8237936,176.0662011,0.059797608,0,0.940202392,11,579.1265812,1277.326839,0.77167365,83,0.442655627,0.806501073,11117.35489,11.05235514,-139.0419693,5,133.2484838,174.51674,0,0.069825436,0.930174564,4,220.318856,305.7839487,0.859044269,0.828393869,27,0.426433915,0.809226933,0,0.8,0.2,1261.108071,3235.586246,47.21576233,726.418552,7.143224196,1.008878582,5.406056288,0.76352838,7.080360637,,4.764999866,43487.9169,2.190917888,504.315776,10.040521,0.019909195,FALSE,3.000167639,-42.3458341,0.000866667,294.6989952,-98.24513212,0.000806667,-52.96666718,8.791666667,-0.090503581,-7.885417938,82.85833359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003158212,0.400198498,2.251116554,0.94577235,0.9427948,0.400198498,-0.105880313,-0.105880313,0
595591249,Inh L1-2 VIP TSPAN12,Sncg,VIP (Sncg-like),Nucleated,Pass,1.158103744,0.489262481,0.134662499,Endothelial,0.65,right,MTG,H17.03.008,F,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.305000067,42900.36316,2.370242816,641.625664,14.810485,0.02308275,FALSE,2.844685677,-38.78125,0.0007,323.7190404,-113.7978241,0.00062,-53.6875,20.875,0.342795216,-14.43750381,73.18750381,0.265190214,2.013150938,0.131668711,-60.17553434,20,0.63308823,-98.90625763,518.8801885,373.8294856,0.015520941,0.04502,1,,2.81132107,-39.28125381,32,0.00068,326.3623406,-116.0886048,0.00056,-54.43750381,-53.78125381,-0.212930452,-53.78125381,-54.18750381,0.038566644,25,0.00856,0.036605833,0.03435,0.423518291,0.453418124,2.228499469,-40.34375,18.625,0.00062,268.0591635,-120.286842,0.00056,-51.00000381,-50.93750381,1.888668852,0.03869969,0.335813642,2.229746406,0.523501618,0.058236003,0.360337952,0.325758764,88,5.697480699,1.205882353,0.84171003,0.83917364,0.949725155,1.129213483,0.006490033,-0.65625,-0.0625,-14.5,-10.59375381,71.28125381,58.96875,,91.07468124,,,,,,,,,
971847307,Inh L1-2 VIP TSPAN12,Sncg,VIP (Sncg-like),nucleus_present,Pass,1.131809494,0.354430568,0.573119034,Microglia,0.7,,OccL,H19.29.160,F,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39266634,43753.57258,2.688401664,375.917792,13.553753,0.036055098,FALSE,2.752166405,-36.51765442,0.000848,286.6610461,-104.1583262,0.000736,-53.78752899,53.94062424,-0.44410711,-16.90802765,77.99395752,0.439872175,2.1640545,0.114608031,-70.6698315,49.99999619,0.424931504,-97.96554565,325.6607652,189.8640876,0.012514373,0.088072,1,,2.359738467,-37.34003067,23.41697884,0.000912,204.7649447,-86.77442336,0.000784,-54.24805832,-52.86647034,-0.684466212,-52.86647034,,0.013368359,20,0.018064,0.049540211,0.04836,0.203424801,0.113677611,2.215715092,-37.80055618,19.5353756,0.000792,211.0243246,-95.23982818,0.000688,-50.92565918,-50.82697296,0.610630635,0.07919598,0.28058669,1.578646625,0.12268938,0.048693025,0.172158032,0.118530809,30,1.511293634,1.185185185,0.868287861,0.879431331,0.944403715,1.109554187,0.040783898,-1.381587982,-0.098686218,-15.52643967,-13.02641678,60.75700951,57.33593178,,41.82000669,1.507015944,3.25065013,10.45209042,0.490427405,0.325429469,2.5005001,-0.116365336,0.285662979,0.008824465
768876954,Inh L1-2 VIP TSPAN12,Sncg,VIP (Sncg-like),nucleus_present,Pass,0.575111502,0.208626447,0.862198076,Microglia,0.56,right,MTG,H18.06.367,M,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.67812538,43399.072,4.0649792,249.4764,9.101055,0.036480625,FALSE,1.960082276,-30.85125198,0.00094,178.185652,-90.26361053,0.00082,-45.79875107,58.79999771,-0.085086684,-14.24250031,67.44875336,0.328699052,1.209221094,0.043262743,-60.0404188,29.99999809,0.062195121,-85.98750305,322.3864436,191.1849534,0.022979679,0.06502,1,,1.987029195,-36.94374847,27.04375076,0.00082,206.1903299,-103.7681431,0.00074,-51.23750305,-48.05624771,-0.388206928,-48.05624771,,0.451489186,4,0.01418,0.193973333,0.06786,0.987669732,,1.928287896,-40.10000229,34.75625229,0.0007,243.2646797,-126.1557883,0.00066,-48.33750153,-48.20000458,0.629163297,0.0058102,0.280720592,0.830217109,0.14929446,0.259755247,0.592066678,,5,1.983333333,1.542857143,0.516228342,0.610372494,0.731285045,0.912164879,0.054789916,-3.181255341,-0.137496948,-11.11249924,-8.100002289,63.98749924,74.85625458,,20.25931929,,,,,,,,,
696108575,Inh L1-2 VIP PCDH20,Vip,VIP|c,nucleus_absent,Pass,0.717794433,0.238088691,1.365675148,Microglia,0.51,right,MTG,H18.03.010,M,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37249756,43229.23785,1.499164672,288.318176,8.2809775,0.028721663,FALSE,2.418486388,-18.56250191,0.00122,159.2072138,-65.82927841,0.00084,-49.59375381,56.875,-0.156834555,-30.59375191,52.25000572,0.217514664,1.897307188,0.275946558,-61.98750464,59.99999619,0.049210527,-93.43750763,255.3125024,193.0763956,0.02470199,0.04924,4,0.1434,2.519473197,-40.65625381,34,0.00116,174.9826143,-69.45206422,0.00104,-50.90625381,-50.34375,-0.67067226,-48.84375381,-44.78125381,0.06156303,15,0.02022,0.06972,0.07623,0.357078665,0.136400818,2.387870707,-41.65625381,32,0.00116,167.0571943,-69.96073693,0.00106,-50.28125381,-49.84375,-0.403699995,0.035871017,0.043102875,,,0.07730572,0.327946667,0.340891254,47,2.477186312,1.293103448,0.668344613,0.756721595,0.829707442,0.915039122,0.035871017,-0.562503815,-0.437503815,-9.687496185,-8.187496185,74.65625381,73.65625381,15.08295626,48.12319538,1.020186186,1.200357707,6.101818342,0.301082045,0.29512459,0.400119236,-0.146711066,-0.010613519,0
542089601,Inh L1-2 LAMP5 DBP,Lamp5,LAMP5|a,No-Seal,Pass,1.109463485,0.262652574,0.476165574,Microglia,0.97,right,MTG,H16.03.008,M,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595699658,Inh L1-2 LAMP5 DBP,Lamp5,LAMP5|a,Nucleated,Pass,0.902018602,0.444610417,0.161351395,Oligo.OPC,0.95,right,STG,H17.03.008,F,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813703153,Inh L1 LAMP5 NMBR,Lamp5,LAMP5|a,entire_cell,Pass,0.574851803,0.110374547,1.244962392,Microglia,0.42,right,TemL,H19.03.304,M,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.265625,43490.94971,4.909996544,211.15296,6.823452,0.032315209,FALSE,3.695143691,-39.20208486,0.000993333,307.3851698,-83.20556711,0.00088,-59.26250331,53.83333333,-0.922206935,-14.11875153,79.26666896,0.051546421,,,-73.24766818,50,0.240517234,-93.01874542,159.0314806,154.5957906,0.013517811,0.19866,3,0.34489,3.63130466,-39.40000153,40.22499847,0.00096,313.0482721,-86.20820927,0.00086,-59.41250229,-52.12500381,-1.200671632,-52.81875229,,0.023969179,14,0.04016,0.067629231,0.06938,0.152565902,0.060810811,3.327108212,-39.50624847,39.44374847,0.00084,320.9164344,-96.45506367,0.00076,-53.09375381,-50.89374924,0.144611989,0.171814672,0.031256236,,,0.037829977,0.121615869,0.050300264,18,1.348009188,1.088888889,0.914292546,0.926833665,0.975890092,0.971818097,0.133500926,-7.287498474,-2.200004578,-12.72500229,-11.38750076,79.625,78.94999695,3.183496753,21.45922747,1.003155589,1.050312993,5.301579871,0.32755661,0.326526225,0.400119236,-0.164657757,-0.05846912,0
1001441596,Inh L1 LAMP5 NMBR,Lamp5,LAMP5|a,nucleus_present,Pass,1.270824672,0.46845587,0.240318938,Endothelial,0.6,right,MTG,H20.03.302,M,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85562515,43851.93285,1.57527744,826.993664,10.032823,0.012131681,FALSE,3.26805717,-43.89791743,0.000753333,382.7720144,-117.1370901,0.000673333,-64.78541565,22.0416654,0.029369916,-14.14375051,83.52916718,0.052771706,,,-76.90132869,16,0.442653766,-98.33125305,240.3769195,228.3781446,0.011569919,0.68196,1,,3.339935673,-43.17499924,39.72500229,0.00076,377.7392537,-113.0977632,0.00068,-66.1875,-57.77500153,0.091550629,-57.77500153,,0.014529181,27,0.01816,0.037566154,0.03892,0.143547106,0.080690299,3.069061813,-44.88750076,37.69374847,0.00068,389.1155466,-126.7864808,0.00062,-57.45625305,-57.35625458,0.624027986,0.221140473,0.145026326,1.288594844,0.207150894,0.023323852,0.099456591,0.083957902,33,1.326198338,1.052631579,0.969976123,0.946620904,0.99093118,0.993102459,0.115384615,-8.412498474,-0.099998474,-14.60000229,-12.46875381,82.90000153,82.58124924,,48.03073967,1.002227902,0.400198498,5.20258048,0.903994322,0.901984811,0.400198498,-0.044585425,-0.044585425,0
